tool,id,cwe
semgrep,python.flask.code.tainted-code-stdlib-flask.tainted-code-stdlib-flask,CWE-94
semgrep,python.flask.db.aiosqlite-flask.aiosqlite-flask,CWE-89
semgrep,python.flask.db.generic-sql-flask.generic-sql-flask,CWE-89
semgrep,python.flask.db.peewee-flask.peewee-flask,CWE-89
semgrep,python.flask.db.ponyorm-flask.ponyorm-flask,CWE-89
semgrep,python.flask.db.pymongo-flask.pymongo-flask,CWE-943
semgrep,python.flask.db.sqlalchemy-connection-flask.sqlalchemy-connection-flask,CWE-89
semgrep,python.flask.db.sqlalchemy-flask-relationship.sqlalchemy-flask-relationship,CWE-94
semgrep,python.flask.db.sqlalchemy-flask.sqlalchemy-flask,CWE-89
semgrep,python.flask.db.sqlobject-connection-flask.sqlobject-connection-flask,CWE-89
semgrep,python.flask.db.sqlobject-flask.sqlobject-flask,CWE-89
semgrep,python.flask.debug.debug-flask-passthrough-errors.debug-flask-passthrough-errors,CWE-489
semgrep,python.flask.debug.debug-flask.active-debug-code-flask,CWE-489
semgrep,python.flask.deserialization.tainted-dill-flask.tainted-dill-flask,CWE-502
semgrep,python.flask.deserialization.tainted-joblib-flask.tainted-joblib-flask,CWE-502
semgrep,python.flask.deserialization.tainted-json-flask.tainted-json-flask,CWE-502
semgrep,python.flask.deserialization.tainted-jsonpickle-flask.tainted-jsonpickle-flask,CWE-502
semgrep,python.flask.deserialization.tainted-marshal-flask.tainted-marshal-flask,CWE-502
semgrep,python.flask.deserialization.tainted-numpy-pickle-flask.tainted-numpy-pickle-flask,CWE-502
semgrep,python.flask.deserialization.tainted-pandas-hdf-flask.tainted-pandas-hdf-flask,CWE-502
semgrep,python.flask.deserialization.tainted-pandas-pickle-flask.tainted-pandas-pickle-flask,CWE-502
semgrep,python.flask.deserialization.tainted-pickle-flask.tainted-pickle-flask,CWE-502
semgrep,python.flask.deserialization.tainted-pyyaml-flask.tainted-pyyaml-flask,CWE-502
semgrep,python.flask.deserialization.tainted-ruamel-flask.tainted-ruamel-flask,CWE-502
semgrep,python.flask.deserialization.tainted-shelve-flask.tainted-shelve-flask,CWE-502
semgrep,python.flask.deserialization.tainted-torch-pickle-flask.tainted-torch-pickle-flask,CWE-502
semgrep,python.flask.file.tainted-path-traversal-aiofile-flask.tainted-path-traversal-aiofile-flask,CWE-22
semgrep,python.flask.file.tainted-path-traversal-fs-flask.tainted-path-traversal-fs-flask,CWE-22
semgrep,python.flask.file.tainted-path-traversal-openpyxl-flask.tainted-path-traversal-openpyxl-flask,CWE-22
semgrep,python.flask.file.tainted-path-traversal-pillow-flask.tainted-path-traversal-pillow-flask,CWE-22
semgrep,python.flask.file.tainted-path-traversal-stdlib-flask.tainted-path-traversal-stdlib-flask,CWE-22
semgrep,python.flask.file.tainted-path-traversal-toml-flask.tainted-path-traversal-toml-flask,CWE-22
semgrep,python.flask.file.tainted-pickleshare-flask.tainted-pickleshare-flask,CWE-22
semgrep,python.flask.file.tainted-shelve-flask.tainted-shelve-flask,CWE-22
semgrep,python.flask.flask-hardcoded-database-password-uri.flask-hardcoded-database-password-uri,CWE-798
semgrep,python.flask.log.tainted-log-injection-log-formatter-flask.tainted-log-injection-log-formatter-flask,CWE-117
semgrep,python.flask.log.tainted-log-injection-stdlib-flask.tainted-log-injection-stdlib-flask,CWE-117
semgrep,python.flask.net.tainted-flask-http-request-aiohttp.tainted-flask-http-request-aiohttp,CWE-918
semgrep,python.flask.net.tainted-flask-http-request-boto3.tainted-flask-http-request-boto3,CWE-918
semgrep,python.flask.net.tainted-flask-http-request-httplib2.tainted-flask-http-request-httplib2,CWE-918
semgrep,python.flask.net.tainted-flask-http-request-httpx.tainted-flask-http-request-httpx,CWE-918
semgrep,python.flask.net.tainted-flask-http-request-paramiko.tainted-flask-http-request-paramiko,CWE-918
semgrep,python.flask.net.tainted-flask-http-request-pycurl.tainted-flask-http-request-pycurl,CWE-918
semgrep,python.flask.net.tainted-flask-http-request-requests.tainted-flask-http-request-requests,CWE-918
semgrep,python.flask.net.tainted-flask-http-request-urllib3.tainted-flask-http-request-urllib3,CWE-918
semgrep,python.flask.os.tainted-dotenv-variable-flask.tainted-dotenv-variable-flask,CWE-454
semgrep,python.flask.os.tainted-environ-variable-flask.tainted-environ-variable-flask,CWE-454
semgrep,python.flask.os.tainted-os-command-paramiko-flask.tainted-os-command-paramiko-flask,CWE-78
semgrep,python.flask.os.tainted-os-command-stdlib-flask-secure-default.tainted-os-command-stdlib-flask-secure-default,CWE-78
semgrep,python.flask.os.tainted-os-command-stdlib-flask-secure-if-array.tainted-os-command-stdlib-flask-secure-if-array,CWE-78
semgrep,python.flask.os.tainted-os-command-stdlib-flask.tainted-os-command-stdlib-flask,CWE-78
semgrep,python.flask.regex.tainted-regex-stdlib-flask.tainted-regex-stdlib-flask,CWE-1333
semgrep,python.flask.security.audit.app-run-param-config.avoid_app_run_with_bad_host,CWE-668
semgrep,python.flask.security.audit.app-run-security-config.avoid_using_app_run_directly,CWE-668
semgrep,python.flask.security.audit.debug-enabled.debug-enabled,CWE-489
semgrep,python.flask.security.audit.directly-returned-format-string.directly-returned-format-string,CWE-79
semgrep,python.flask.security.audit.hardcoded-config.avoid_hardcoded_config_DEBUG,CWE-489
semgrep,python.flask.security.audit.hardcoded-config.avoid_hardcoded_config_ENV,CWE-489
semgrep,python.flask.security.audit.hardcoded-config.avoid_hardcoded_config_SECRET_KEY,CWE-489
semgrep,python.flask.security.audit.hardcoded-config.avoid_hardcoded_config_TESTING,CWE-489
semgrep,python.flask.security.audit.render-template-string.render-template-string,CWE-96
semgrep,python.flask.security.audit.secure-set-cookie.secure-set-cookie,CWE-614
semgrep,python.flask.security.audit.wtf-csrf-disabled.flask-wtf-csrf-disabled,CWE-352
semgrep,python.flask.security.audit.xss.make-response-with-unknown-content.make-response-with-unknown-content,CWE-79
semgrep,python.flask.security.dangerous-template-string.dangerous-template-string,CWE-96
semgrep,python.flask.security.flask-api-method-string-format.flask-api-method-string-format,CWE-134
semgrep,python.flask.security.hashids-with-flask-secret.hashids-with-flask-secret,CWE-327
semgrep,python.flask.security.injection.nan-injection.nan-injection,CWE-704
semgrep,python.flask.security.injection.os-system-injection.os-system-injection,CWE-78
semgrep,python.flask.security.injection.path-traversal-open.path-traversal-open,CWE-22
semgrep,python.flask.security.injection.raw-html-concat.raw-html-format,CWE-79
semgrep,python.flask.security.injection.ssrf-requests.ssrf-requests,CWE-918
semgrep,python.flask.security.injection.subprocess-injection.subprocess-injection,CWE-78
semgrep,python.flask.security.injection.tainted-sql-string.tainted-sql-string,CWE-704
semgrep,python.flask.security.injection.tainted-url-host.tainted-url-host,CWE-918
semgrep,python.flask.security.injection.user-eval.eval-injection,CWE-95
semgrep,python.flask.security.injection.user-exec.exec-injection,CWE-95
semgrep,python.flask.security.insecure-deserialization.insecure-deserialization,CWE-502
semgrep,python.flask.security.open-redirect.open-redirect,CWE-601
semgrep,python.flask.security.secure-static-file-serve.avoid_send_file_without_path_sanitization,CWE-73
semgrep,python.flask.security.unescaped-template-extension.unescaped-template-extension,CWE-79
semgrep,python.flask.security.unsanitized-input.response-contains-unsanitized-input,CWE-79
semgrep,python.flask.security.xss.audit.direct-use-of-jinja2.direct-use-of-jinja2,CWE-79
semgrep,python.flask.security.xss.audit.explicit-unescape-with-markup.explicit-unescape-with-markup,CWE-79
semgrep,python.flask.security.xss.audit.template-autoescape-off.template-autoescape-off,CWE-79
semgrep,python.flask.web.flask-cookie-app-config-httponly-false.flask-cookie-app-config-httponly-false,CWE-1004
semgrep,python.flask.web.flask-cookie-app-config-samesite-none.flask-cookie-app-config-samesite-none,CWE-1275
semgrep,python.flask.web.flask-cookie-app-config-secure-false.flask-cookie-app-config-secure-false,CWE-614
semgrep,python.flask.web.flask-cookie-httponly-false.flask-cookie-httponly-false,CWE-1004
semgrep,python.flask.web.flask-cookie-httponly-missing.flask-cookie-httponly-missing,CWE-1004
semgrep,python.flask.web.flask-cookie-samesite-missing.flask-cookie-samesite-missing,CWE-1275
semgrep,python.flask.web.flask-cookie-samesite-none.flask-cookie-samesite-none,CWE-1275
semgrep,python.flask.web.flask-cookie-secure-false.flask-cookie-secure-false,CWE-614
semgrep,python.flask.web.flask-cookie-secure-missing.flask-cookie-secure-missing,CWE-614
semgrep,python.flask.web.flask-login-session-protection-app-config-none.flask-login-session-protection-app-config-none,CWE-613
semgrep,python.flask.web.flask-login-session-protection-none.flask-login-session-protection-none,CWE-613
semgrep,python.flask.web.flask-talisman-cookie-secure-false.flask-talisman-cookie-secure-false,CWE-614
semgrep,python.flask.web.flask-talisman-decorator-cookie-secure-false.flask-talisman-decorator-cookie-secure-false,CWE-614
semgrep,python.flask.web.flask-wtf-csrf-check-default-false.flask-wtf-csrf-check-default-false,CWE-352
semgrep,python.flask.xml.tainted-flask-xml-libxml2.tainted-flask-xml-libxml2,CWE-611
semgrep,python.flask.xml.tainted-flask-xml-lxml.tainted-flask-xml-lxml,CWE-611
semgrep,python.flask.xml.tainted-flask-xml-stdlib.tainted-flask-xml-stdlib,CWE-776
semgrep,python.flask.xml.tainted-flask-xml-xpath-stdlib.tainted-flask-xml-xpath-stdlib,CWE-643
semgrep,python.jwt.security.audit.jwt-exposed-data.jwt-python-exposed-data,CWE-522
semgrep,python.jwt.security.jwt-exposed-credentials.jwt-python-exposed-credentials,CWE-522
semgrep,python.jwt.security.jwt-hardcode.jwt-python-hardcoded-secret,CWE-522
semgrep,python.jwt.security.jwt-none-alg.jwt-python-none-alg,CWE-327
semgrep,python.jwt.security.unverified-jwt-decode.unverified-jwt-decode,CWE-287
semgrep,python.lang.code.tainted-code-stdlib.tainted-code-stdlib,CWE-94
semgrep,python.lang.compatibility.python36.python36-compatibility-Popen1,CWE-unknown
semgrep,python.lang.compatibility.python36.python36-compatibility-Popen2,CWE-unknown
semgrep,python.lang.compatibility.python36.python36-compatibility-ssl,CWE-unknown
semgrep,python.lang.compatibility.python37.python37-compatibility-httpconn,CWE-unknown
semgrep,python.lang.compatibility.python37.python37-compatibility-httpsconn,CWE-unknown
semgrep,python.lang.compatibility.python37.python37-compatibility-importlib,CWE-unknown
semgrep,python.lang.compatibility.python37.python37-compatibility-importlib2,CWE-unknown
semgrep,python.lang.compatibility.python37.python37-compatibility-importlib3,CWE-unknown
semgrep,python.lang.compatibility.python37.python37-compatibility-ipv4network1,CWE-unknown
semgrep,python.lang.compatibility.python37.python37-compatibility-ipv4network2,CWE-unknown
semgrep,python.lang.compatibility.python37.python37-compatibility-ipv6network1,CWE-unknown
semgrep,python.lang.compatibility.python37.python37-compatibility-ipv6network2,CWE-unknown
semgrep,python.lang.compatibility.python37.python37-compatibility-locale1,CWE-unknown
semgrep,python.lang.compatibility.python37.python37-compatibility-math1,CWE-unknown
semgrep,python.lang.compatibility.python37.python37-compatibility-multiprocess1,CWE-unknown
semgrep,python.lang.compatibility.python37.python37-compatibility-multiprocess2,CWE-unknown
semgrep,python.lang.compatibility.python37.python37-compatibility-os1,CWE-unknown
semgrep,python.lang.compatibility.python37.python37-compatibility-os2-ok2,CWE-unknown
semgrep,python.lang.compatibility.python37.python37-compatibility-pdb,CWE-unknown
semgrep,python.lang.compatibility.python37.python37-compatibility-textiowrapper,CWE-unknown
semgrep,python.lang.deserialization.tainted-dill.tainted-dill,CWE-502
semgrep,python.lang.deserialization.tainted-json.tainted-json,CWE-502
semgrep,python.lang.deserialization.tainted-jsonpickle.tainted-jsonpickle,CWE-502
semgrep,python.lang.deserialization.tainted-marshal.tainted-marshal,CWE-502
semgrep,python.lang.deserialization.tainted-numpy-pickle.tainted-numpy-pickle,CWE-502
semgrep,python.lang.deserialization.tainted-pandas-hdf.tainted-pandas-hdf,CWE-502
semgrep,python.lang.deserialization.tainted-pandas-pickle.tainted-pandas-pickle,CWE-502
semgrep,python.lang.deserialization.tainted-pickle.tainted-pickle,CWE-502
semgrep,python.lang.deserialization.tainted-pyyaml.tainted-pyyaml,CWE-502
semgrep,python.lang.deserialization.tainted-ruamel.tainted-ruamel,CWE-502
semgrep,python.lang.deserialization.tainted-shelve.tainted-shelve,CWE-502
semgrep,python.lang.deserialization.tainted-torch-pickle.tainted-torch-pickle,CWE-502
semgrep,python.lang.file.avoid-mktemp.avoid-mktemp,CWE-377
semgrep,python.lang.file.tainted-path-traversal-stdlib.tainted-path-traversal-stdlib,CWE-22
semgrep,python.lang.file.tainted-shelve.tainted-shelve,CWE-22
semgrep,python.lang.hardcoded.headers.hardcoded-basic-token.hardcoded-basic-token,CWE-798
semgrep,python.lang.hardcoded.headers.hardcoded-bearer-token.hardcoded-bearer-token,CWE-798
semgrep,python.lang.hardcoded.headers.hardcoded-github-token.hardcoded-github-token,CWE-798
semgrep,python.lang.os.tainted-os-command-stdlib-secure-default.tainted-os-command-stdlib-secure-default,CWE-78
semgrep,python.lang.os.tainted-os-command-stdlib-secure-if-array.tainted-os-command-stdlib-secure-if-array,CWE-78
semgrep,python.lang.os.tainted-os-command-stdlib.tainted-os-command-stdlib,CWE-78
semgrep,python.lang.security.audit.conn_recv.multiprocessing-recv,CWE-502
semgrep,python.lang.security.audit.dangerous-annotations-usage.dangerous-annotations-usage,CWE-95
semgrep,python.lang.security.audit.dynamic-urllib-use-detected.dynamic-urllib-use-detected,CWE-939
semgrep,python.lang.security.audit.eval-detected.eval-detected,CWE-95
semgrep,python.lang.security.audit.exec-detected.exec-detected,CWE-95
semgrep,python.lang.security.audit.formatted-sql-query.formatted-sql-query,CWE-89
semgrep,python.lang.security.audit.hardcoded-password-default-argument.hardcoded-password-default-argument,CWE-798
semgrep,python.lang.security.audit.httpsconnection-detected.httpsconnection-detected,CWE-295
semgrep,python.lang.security.audit.insecure-file-permissions.insecure-file-permissions,CWE-276
semgrep,python.lang.security.audit.insecure-transport.ftplib.use-ftp-tls.use-ftp-tls,CWE-319
semgrep,python.lang.security.audit.insecure-transport.requests.request-session-http-in-with-context.request-session-http-in-with-context,CWE-319
semgrep,python.lang.security.audit.insecure-transport.requests.request-session-with-http.request-session-with-http,CWE-319
semgrep,python.lang.security.audit.insecure-transport.requests.request-with-http.request-with-http,CWE-319
semgrep,python.lang.security.audit.insecure-transport.ssl.no-set-ciphers.no-set-ciphers,CWE-326
semgrep,python.lang.security.audit.insecure-transport.urllib.insecure-openerdirector-open-ftp.insecure-openerdirector-open-ftp,CWE-319
semgrep,python.lang.security.audit.insecure-transport.urllib.insecure-openerdirector-open.insecure-openerdirector-open,CWE-319
semgrep,python.lang.security.audit.insecure-transport.urllib.insecure-request-object-ftp.insecure-request-object-ftp,CWE-319
semgrep,python.lang.security.audit.insecure-transport.urllib.insecure-request-object.insecure-request-object,CWE-319
semgrep,python.lang.security.audit.insecure-transport.urllib.insecure-urlopen-ftp.insecure-urlopen-ftp,CWE-319
semgrep,python.lang.security.audit.insecure-transport.urllib.insecure-urlopen.insecure-urlopen,CWE-319
semgrep,python.lang.security.audit.insecure-transport.urllib.insecure-urlopener-open-ftp.insecure-urlopener-open-ftp,CWE-319
semgrep,python.lang.security.audit.insecure-transport.urllib.insecure-urlopener-open.insecure-urlopener-open,CWE-319
semgrep,python.lang.security.audit.insecure-transport.urllib.insecure-urlopener-retrieve-ftp.insecure-urlopener-retrieve-ftp,CWE-319
semgrep,python.lang.security.audit.insecure-transport.urllib.insecure-urlopener-retrieve.insecure-urlopener-retrieve,CWE-319
semgrep,python.lang.security.audit.insecure-transport.urllib.insecure-urlretrieve-ftp.insecure-urlretrieve-ftp,CWE-319
semgrep,python.lang.security.audit.insecure-transport.urllib.insecure-urlretrieve.insecure-urlretrieve,CWE-319
